,label,text
2876,0,past train durham coz reserve seat
2877,1,"hey boy . want hot xxx pic send direct 2 ur phone ? txt PORN 69855 , 24Hrs free 50p day . stop text STOPBCM SF WC1N3XX"
2878,0,u paint ur wall ?
2879,1,"Chance ! claim ur å£150 worth discount voucher today ! text shop 85023 ! SavaMob , offer mobile ! T Cs SavaMob POBOX84 , M263UZ . å£3.00 Sub . 16"
2880,0,Printer cool . I mean groovy . Wine groovye
2881,0,hi Harish rent transfre ur Acnt .
2882,0,lor come ?
2883,0,Cbe good nowadays:)lot shop showrooms:)city shape good .
2884,0,ÌÏ attend da talk ?
2885,0,prob hon ! u doinat mo ?
2886,0,K I care
2887,0,I phone callon Friday . assume year ?
2888,0,battery low babe
2889,0,Shuhui buy ron present swatch watch ...
2890,0,"yeah bit left , I swing tomorrow I"
2891,0,babe ? 2 hour 4 ... internet ?
2892,0,K I sure noon
2893,0,K ... k ... yesterday cbe .
2894,0,ganesh dress shop
2895,1,"pdate_now - double min 1000 txt Orange tariff . late Motorola , SonyEricsson & Nokia & Bluetooth FREE ! mobileupd8 08000839402 call2optout/!yhl"
2896,0,ÌÏ collect ur laptop configure da setting izzit ?
2897,0,r @ home come 5 min
2898,0,"aight , I 8 late , probably close 7 . jay tyler trip ?"
2899,0,come aftr   & lt;DECIMAL&gt ; .. m clean house
2900,1,ur cash - balance currently 500 pound - maximize ur cash - send cash 86688 150p / msg . CC : 08718720201 po BOX 114/14 TCR / W1
2901,0,"Bill , : letter . i‰Ûªm expect orange isn‰Ûªt bill orange ."
2902,0,tell pa . pain de .
2903,0,hi DARLIN I hope nice night I wish I COME CANT wait LOVE FRAN PS I want dirty anal SEX I want 10 MAN GANG bang
2904,0,"ha . don‰û÷t know . I clever simple thing pear day , perfect christmas ."
2905,0,"Helloooo ... wake .. ! \Sweet\ "" \""morning\ "" \""welcomes\ "" \""You\ "" \""enjoy\ "" \""This day\ "" \""with joy\ "" .. \""GUD mrng\ "" . """
2906,0,ALRITE
2907,0,sit wait summer day celebrate . magical sight world dress white . Oooooh let snow .
2908,1,urgent ! mobile number award å£2000 prize guarantee . 09058094454 land line . claim 3030 . valid 12hrs
2909,0,guy movie .
2910,0,"sorry , meeting I later"
2911,0,tell ... think . plus stop run
2912,0,kindly send flat   & lt;DECIMAL&gt ;   today .
2913,1,sorry ! u unsubscribe . MOB offer package min term 54 week > pls resubmit request expiry . Reply THEMOB help 4 info
2914,0,lor ... bit bored ... y dun u home early 2 sleep today ...
2915,0,time I tell friend ?
2916,0,yes . fine . love . safe .
2917,0,thank chikku .. :- ) gud nyt:- *
2918,0,xy ur car u pick ?
2919,0,"thanx 4 time weåõve spend 2geva , bin mint ! ur baby I want u!xxxx"
2920,0,"Yo , way pick tonight ?"
2921,0,I send . send .
2922,0,fine simply sit .
2923,0,tht god gift bird human hav natural gift frm god ..
2924,0,come day class .
2925,0,I m . studyn library
2926,0,ok ... U enjoy ur ...
2927,0,...
2928,0,wuld I baby ? thought mite break I donåÕt wanna crazy everyboy need lady xxxxxxxx
2929,0,Wat dear ? sleep ah ?
2930,0,hi ' test   & lt;#&gt ; rd ....
2931,0,2 % student solve CAT question ' xam ... 5 + 3 + 2= & lt;#&gt ;   9 + 2 + 4= & lt;#&gt ;   8 + 6 + 3= & lt;#&gt ;   7 + 2 + 5= ? ? ? ? ? tell answer u r brilliant ... 1thing.i d answr .
2932,0,Yo know   & lt;#&gt ;   able buy liquor ? guy flake right hold somebody 4 loko night
2933,0,yup n fren lor . I meet fren 730 .
2934,0,"yeah , line"
2935,0,"stop wonder \wow stop tm'e ? ! \ "" I tm I want MINE ... * laugh * """
2936,0,lol yep yesterday . fireplace . icon sit .
2937,0,hey book pilate yoga lesson ... haha
2938,0,ok . happen behave like
2939,1,1 new message . 08712400200 .
2940,0,supervisor find 4 lor thk student . I ask . tell u aft ask .
2941,0,"hello . news job , wait fifth week ! yeah m woozle weasel ... exeter , home 3 ."
2942,0,message .. responce .. happend ?
2943,1,currently message await collection . collect message 08718723815 .
2944,0,"hey babe , sorry soon . Gary come fix cause think know far Ptbo cost   & lt;#&gt ;   buck . I know cheap find ? second hand machine right , let know want babe"
2945,0,3 ! 4 fuck sake ? ! x
2946,0,leave . u ignorant .
2947,0,nope b 2 sch fri early lor cos mys sis paper da morn :-)
2948,0,bruce b downs & amp ; fletcher
2949,0,? I wake ... :-(
2950,0,hey free .
2951,0,tell s pls:- )
2952,1,"URGENT ! mobile award å£1,500 Bonus Caller Prize 27/6/03 . final attempt 2 contact u ! 08714714011"
2953,0,"think miss . teach til , lecture . damn work thing ."
2954,0,I d check like 1 bowl worth leave
2955,0,yes sweet
2956,0,I I cozy . exhaust night.nobody school work . closed .
2957,1,u secret admirer . REVEAL think U R special . 09065174042 . opt Reply REVEAL STOP . 1.50 msg recd . cust care 07821230901
2958,0,Buzzzz ! * grin * I buzz ass ? buzz chest ? buzz cock ? phone ? vibrator ? feel shake ?
2959,0,Sir send group mail check .
2960,0,I da intro cover energy trend n pro n con ... brief description nuclear fusion n oso brief history iter n jet abt 7 n half page ..
2961,0,"\none!nowhere IKNO doesdiscount!shitinnit\ "" """
2962,0,know jabo abi .
2963,1,"notice drive , slow idiot drive fast maniac ?"
2964,0,.. ya sapna aunty manege y'day hogidhe .. chinnu weak swalpa black agidhane ..
2965,0,"good , baby ? :)"
2966,0,NEFT Transaction reference number   & lt;#&gt ;   Rs . & lt;DECIMAL&gt ;   credit beneficiary account   & lt;#&gt ;     & lt;TIME&gt ; : & lt;#&gt ;
2967,0,"sport type .. lyk footbl , crckt .."
2968,0,Ma head dey swell oh . thank day
2969,0,u fb list
2970,0,height confidence : Aeronautics professor wer calld & amp ; wer askd 2 sit aeroplane . aftr sit wer tell dat plane ws student . dey hurry d plane .. Bt 1 ... said:\if student
2971,0,Sary need Tim bollox & hurt lot tol !
2972,0,Happy New Year Princess !
2973,0,"I text carlo let know , hang"
2974,0,"worry , * easy ingredient !"
2975,0,I love u 2 little pocy bell I sorry I love u
2976,0,"ok omw , castor ?"
2977,0,Yar lor ... rain non stop ... u wan 2 ?
2978,1,"Xmas Offer ! late Motorola , SonyEricsson & Nokia & FREE Bluetooth DVD ! Double Mins & 1000 Txt Orange . mobileupd8 08000839402 call2optout/4QF2"
2979,0,u mean u ? wif sleep ? tot u nap .. yup send liao pick ard 4 smth lor ..
2980,0,"7 wonder WORLD 7th 6th ur style 5th ur smile 4th ur Personality 3rd ur nature 2nd ur sms 1st \Ur Lovely Friendship\ "" ... good morning dear """
2981,0,"tonight ? yeah , I"
2982,0,eat fo lunch senor
2983,0,"right giggle u ! possibly person2die NVQ , think !"
2984,0,break time ... ... I come n stuff fr Ì _ ?
2985,1,reply win å£100 weekly ! professional sport Tiger Woods play ? send stop 87239 end service
2986,0,"I I , ? maybe reboot ym ? I buzz"
2987,0,grinder ?
2988,1,1 POLYPHONIC tone 4 ur mob week ! txt PT2 87575 . 1st tone free ! txtin tell ur friend . 150p / tone . 16 reply HL 4info
2989,0,"love decision , feeling . decide love , , life simple , magical"
2990,1,"hot live FANTASIES 08707509020 20p min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 national rate"
2991,0,K.i did't you.:)k:)where ?
2992,0,list buyer .
2993,0,"idea , I guess work hour suppose leave usual interest figure shit second"
2994,0,mm entirely sure understand text hey . Ho . weekend ?
2995,0,release vday shirt u half naked instead white underwear .
2996,0,Don know .. watch film computer ..
2997,0,b4 Thursday
2998,0,"oh , phone phone disconnect"
2999,0,I d onluy matter offcampus
3000,1,message free . welcome new & improve Sex & dog club ! unsubscribe service reply STOP . msgs@150p 18+only
3001,0,"excellent , I riley plan"
3002,0,I half hour
3003,1,"win tkts EURO2004 CUP final å£800 cash , collect CALL 09058099801 b4190604 , POBOX 7876150ppm"
3004,0,ew ?
3005,0,hi wesley
3006,0,ah . lingo . I let know wot earth finish !
3007,1,"loan purpose å£500 - å£75,000 . Homeowners + Tenants welcome . previously refuse ? help . Free 0800 1956669 text ' help '"
3008,1,update_now - 12mth Half price Orange line rental : 400min ... mobileupd8 08000839402 call2optout = J5Q
3009,0,imagine Life I ... .. fast u search me?don't worry .. l'm disturb U .. Goodnoon .. :)
3010,0,"hm good morning , headache ? :-)"
3011,0,yeah prob - night obviously catch ... speak soon
3012,1,free unlimited HARDCORE PORN direct 2 mobile txt PORN 69200 & free access 24 hrs chrgd@50p day txt stop 2exit . msg free
3013,0,I 2 sch . Yar e salon v boring .
3014,0,& lt;#&gt ;   min stop .
3015,0,"& lt;#&gt ;   fast approach . , wish u happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day , Happy Friendship , Mother , Father , Teachers , Childrens Day , & amp ; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas   & lt;#&gt ;   Good Mornings Afternoons , Evenings Nights . RememberI wish U ... Raj"
3016,0,joy lifeis wake daywith thought somewheresomeone care tosend warm morning greeting .. -
3017,0,I second half message
3018,0,Wat time u wan 2 meet later ?
3019,0,I thank selflessness . I love plenty .
3020,0,film ill later .
3021,0,dare change ring
3022,0,bad girl . lady .
3023,0,I love ya try budget money babe . Gary freak know
3024,0,"\don't initiate\ "" understand """
3025,0,I finish lunch . U wake ?
3026,0,game ?
3027,0,tallent waste .
3028,0,record night ? :)
3029,0,"sir , send email log usc payment portal . i.ll send message explain thing home . great weekend ."
3030,0,let know cos come bak holiday day .   come . don't4get2text   number .
3031,0,Jokin lar ... :-) depend phone father lor ...
3032,0,"aight , lemme know"
3033,0,ready   & lt;#&gt ;   inch pleasure ...
3034,0,raji .. pls favour . pls convey Birthday wish Nimya . pl . today birthday .
3035,0,;-) ok . I feel like john lennon .
3036,0,cos darren Ì _ consider mah ask Ì _ ...
3037,0,bother trust answer . pl .
3038,0,"wish family Merry \X\ "" mas HAPPY NEW Year advance .. """
3039,0,day crab run sea shore .. wave come n clear footprint crab .. Crab ask : frnd y r u clear beautiful footprint ? wave reply : fox follow ur footprint catch ! s y clear :) frndsship let u dwn :-) GUD nyt ..
3040,0,aight time want come ?
3041,0,slaaaaave ! ? I summon time ? wish come anymore ?
3042,0,bill 3 å£33.65 s bad !
3043,0,let know change 6hrs . appendix age range . impossible . chill let know 6hrs
3044,0,"hello , yeah bath need hair come , yeah ?"
3045,0,weather ?
3046,0,"ok . . H&M Friday , wait . dunno wot hell m 3 week ! slob- oh wait , !"
3047,0,die ... e toot fringe ...
3048,0,lol know awesome phone . I click delete right I want .
3049,0,ok
3050,0,"awesome question cute answer : ask boy \how ur life?\ "" . . smile & amp ; answer : . . \""she fine!\ "" Gudnite """
3051,0,leave topic .. sorry tell ..
3052,0,pls send correct da .
3053,0,happen yo date ?
3054,1,eastender tv Quiz . FLOWER DOT compare ? d= VIOLET e= TULIP F= LILY txt d e F 84025 4 chance 2 win å£100 Cash wkent/150p16 +
3055,0,webpage s available !
3056,0,wake . yeesh late . I fall asleep til & lt;#&gt ; :/
3057,1,unsubscribe service . ton sexy babe hunk straight phone ! http://gotbabes.co.uk . subscription .
3058,0,"dear , know   & lt;#&gt ; th   & lt;#&gt ; th birthday love Gopalettan . plan small gift day . like participate welcome . contact admin team detail"
3059,0,K .. k ... tomorrow onwards start ah ?
3060,0,u talk bout early morning ? noon !
3061,0,fine . remember .
3062,1,"hi babe Jordan , r u ? I m home abroad lonely , text u wanna chat xxsp visionsms.com text stop stopcost 150p 08712400603"
3063,0,ok . buy .
3064,0,"sound good , post"
3065,1,brand new mobile phone agent Mob ! plus load goody ! info text MAT 87021 .
3066,0,ok . april . wait
3067,0,boy yo ass quick
3068,0,ay wana meet sat?Ì _ wkg sit ?
3069,0,I wait till 2 bus pick .
3070,0,apart tell yesterday ?
3071,0,ok lor ... buy wat ?
3072,0,somebody andro steal ice
3073,0,Don know . I did't msg recently .
3074,0,shopping Mark distract Isaiah.=D
3075,0,"mum , hope great day . hope text meet life . great day . Abiola"
3076,0,sense foot penis .
3077,0,okay think expert
3078,0,* deep sigh * ... I miss :-( ... I surprised net cafe ... miss ?
3079,0,s.s:)i thinl role like sachin.just stand . hit .
3080,0,great trip India . bring light project lucky smile . Bye . Abiola
3081,0,"importantly , discuss u ."
3082,0,K .. k:)how training process ?
3083,0,ok lor . I ne 2 toa payoh 4 2 return smth u wan 2 send wat ?
3084,0,da car park
3085,0,I wish I . hold tightly . important . mean ... I need ... life ...
3086,0,ask anthony . Dad . bf
3087,0,"' Wnevr wana fal luv vth book , bed fal luv vth .. ! '' . Yen madodu , nav pretsorginta , nammanna pretsovru important alwa .... ! ! :) Gud eveB- ) ."
3088,0,Today - sunday .. sunday holiday .. work ..
3089,0,bath ill place key window:- )
3090,1,LORD RINGS : return king store now!reply LOTR 2 June 4 Chance 2 win LOTR soundtrack cd stdtxtrate . reply stop end txts
3091,0,"dear , care . I reach home.love u lot ."
3092,0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
3093,0,emigrate ? ok maybe 5.30 bit hopeful ...
3094,0,olol print forum post guy exact   prob fix gpu replacement . hopefully ignore .
3095,0,walk mom . right stagwood pass right winterstone leave victor hill . Address & lt;#&gt ;
3096,0,"Yo , jp hungry like mofo ?"
3097,0,creepy crazy .
3098,0,ok ... I din ur msg ...
3099,0,tessy .. pls favor . pls convey birthday wish Nimya .. pls dnt forget . today birthday Shijas
3100,0,Pathaya enketa maraikara pa '
3101,0,friend priest
3102,0,"u lousy , run come half dead ... hee ..."
3103,0,y bad dat e gal know u ... Wat u ?
3104,0,remind hrs .
3105,0,"I hope send message . rent . reserve completely . loan need hope . balance   & lt;#&gt ; . way , till mid march hope pay ."
3106,0,hi . Happy New Year . I mean intrude pls let know tuition pay semester semester . thank
3107,0,hello hun ru ? way . I m good . 2 date guy meet walkabout far . meet soon . s ?
3108,0,lol I month . I cash I leave & lt;#&gt ; case . I collect week cause announce blog .
3109,1,good Luck ! Draw place 28th Feb 06 . good Luck ! removal send stop 87239 customer service 08708034412
3110,0,short cute : \ good person
3111,0,decide eh ?
3112,0,"Wat time liao , ."
3113,0,yes watch footie worried blow - Phil Neville ?
3114,0,I wait 4 Ì _ inside da car park ...
3115,0,Uncle Abbey ! Happy New Year . Abiola
3116,0,free pa .
3117,0,r u order slipper cos pay return .
3118,0,stop know !
3119,0,good evening ! roger . ?
3120,0,small problem auction:)punj ask tiwary
3121,1,free entry 2 weekly comp chance win ipod . txt POD 80182 entry ( std txt rate ) T&C apply 08452810073 detail 18 +
3122,0,tell tell . treat hi hi hi
3123,0,uncle Atlanta . wish guy great semester .
3124,1,1st wk FREE ! Gr8 tone str8 2 u wk . txt NOKIA ON 8007 Classic Nokia tone hit ON 8007 Polys . Nokia/150p Poly/200p 16 +
3125,0,u come 2 pick ?
3126,0,s cool . like photo . sexy !
3127,0,u fuckin believe know thur pre book cancel ! need b sack
3128,0,"haha late , way I swing ?"
3129,0,ok . finish 6 .
3130,1,"lookatme ! : thank purchase video clip LookAtMe ! , charge 35p . think ? send video MMSto 32323 ."
3131,0,I bar b Q store life!?this twat orange dungeree come ask I want deck ? I punch ! !
3132,0,message . food ?
3133,0,ok sleep . hope meet .
3134,0,Wat people dearer de happiness dat u feel u meet de pain u feel u miss dem ! ! !
3135,0,let know detail fri u find cos I tom fri . mentionne chinese . thank
3136,0,right I I think
3137,0,Wat r u ?
3138,0,ur lecture ?
3139,1,sexy sexy cum text m wet warm ready porn ! u fun ? MSG free RECD MSGS 150P INC VAT 2 cancel text STOP
3140,0,customer place
3141,0,plan :) join company jan 5 only.don know happen .
3142,0,boy ; I love u Grl : Hogolo Boy : gold chain kodstini Grl : Agalla Boy : necklace madstini Grl : agalla Boy : Hogli 1 mutai eerulli kodthini ! Grl : I love U kano;- )
3143,0,"haha I hear , text"
3144,0,i.ll tomorrow send
3145,0,\shit BABE .. THASA BIT MESSED up.yeh
3146,0,oh s late ! good night u tomorrow . Iam sleep night night
3147,0,"\cheers u TEX MECAUSE U werebored ! yeah OKDEN HUNNY R UIN WK SAT?SOUNDåÕS LIKEYOUR HAVIN GR8FUN J ! UPDAT COUNTINLOTS loveme XXXXX.\ "" """
3148,0,"sorry ,   meeting I later"
3149,0,Yo ! Howz u ? girl ring india . L
3150,0,yeah bad
3151,1,hard LIVE 121 chat 60p / min . choose girl connect LIVE . 09094646899 ! cheap Chat UK big live service . VU BCM1896WC1N3XX
3152,0,I tag MY friend count friend .
3153,1,hear U4 . 4 rude chat private line 01223585334 cum . Wan 2C pic gettin shag text PIX 8552 . 2end send stop 8552 SAM xxx
3154,0,ok ...
3155,0,long time . remember today .
3156,0,shop lor juz arrive
3157,0,thank u. better work CAUSE I feel
3158,0,challenge ? I know :)
3159,0,ur hdd casing cost .
3160,0,mystery solve ! open email send batch ! sweetie
3161,0,I describe lucky I actually awake noon
3162,1,2nd time try contact u. U win å£1450 prize claim 09053750005 b4 310303 . t&cs / stop SMS 08718725756 . 140ppm
3163,0,"today sorry day . ! angry , misbehave hurt ? plz plz SLAP URSELF Bcoz , ur fault , I basically good"
3164,0,cheer card ... time year ?
3165,1,"hot live FANTASIES 08707509020 20p min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 .. k"
3166,0,"people msgs , think Iam addict msging ... wrong , Bcoz don\'t know Iam addict sweet friend .. ! ! BSLVYL"
3167,0,ugh hopefully asus ppl randomly reformat .
3168,0,"facebook , huh ? lol !"
3169,0,"Mah b , I pick tomorrow"
3170,0,otside le .. u come 2morrow maga ..
3171,0,u plumber tape wrench borrow ?
3172,1,"Dear Voucher Holder , claim week offer , PC http://www.e-tlp.co.uk/reward . ts&cs apply ."
3173,0,vl bcum difficult ..
3174,1,UR 2 bahamas ! callfreefone 08081560665 speak live operator claim Bahamas cruise ofå£2000 cash 18+only . opt txt X 07786200117
3175,0,waitin usual ... ìï come sch oredi ?
3176,0,meeting da . I
3177,0,K k : -):- ) watch film .
3178,0,cinema plus drink appeal tomo ? * fr thriller director like mac 8.30 .
3179,0,size elephant tablet & u shove um ur ass ! !
3180,0,"people special sight , remain special till sight .. maintain till life end .. cr da"
3181,0,"parent , Kidz , friend n Colleagues . scream .. SURPRISE ! ! I wait sofa .. ... ..... ' naked ... !"
3182,0,dunno juz askin cos card 20 % 4 salon hair sense tot da Ì _ cut ur hair .
3183,0,good morning pookie pie ! lol hope I wake u
3184,0,maybe wake FUCKING 3 wouldn't problem .
3185,0,happy birthday .... dear.with lot love.rakhesh NRI
3186,0,Howz person story
3187,1,"2nd time try 2 contact u. U win 750 Pound prize . 2 claim easy , 08712101358 NOW ! 10p min . BT - national - rate"
3188,0,x2   & lt;#&gt ; .
3189,0,hi neva worry bout da truth coz truth lead 2 ur heart . ItåÕs unique person like u deserve . sleep tight morning
3190,1,ur award City Break win å£200 Summer Shopping spree wk . txt store 88039.skilgme . tscs087147403231winawk!age16+å£1.50perwksub
3191,0,ur paper today e morn aft ?
3192,0,I lick drop :) ready use mouth ?
3193,0,! expect text ! Hope tomo
3194,0,great . p diddy neighbor come toothpaste morning
3195,0,"I av new number ,   . wil u use , ta ."
3196,0,poke man everyday teach canada abi ! . hi .
3197,0,7 lor ... change 2 suntec ... Wat time u come ?
3198,0,de.am online shop ask .
3199,0,curious cuz ask I
3200,0,Nice.nice.how work ?
3201,0,okay lor ... wah ... like def let ... haha ... term condition ?
3202,0,haha ... yup hopefully   lose kg mon . hip hop orchard weigh
3203,0,good . . r u work
3204,0,"oh , yes , I little weather kind coccoone home"
3205,0,home .
3206,0,phone weird auto correct .
3207,0,oops phone die I know . yeah I like .
3208,0,mus ask u 1st wat . meet 4 lunch den u n meet lor . u wan 2 ask da ge 1st confirm w asap ?
3209,0,", '' u mind I bedroom minute ? '' '' ok '' , I se sexy mood . come 5 minut latr wid cake ... n Wife ,"
3210,0,"oh yeah , HAV GREAT TIME NEWQUAY - send ME POSTCARD ! 1 LOOK girl IM gone(u know 1IM TALKIN bout!)xx"
3211,0,divorce . lol . She.s
3212,0,ur pin ?
3213,0,"Babe , money pick bread milk ? I home ?"
3214,0,I want snow . freezing windy .
3215,1,urgent ! try contact U. Todays draw win å£2000 prize guarantee . 09066358361 land line . claim Y87 . valid 12hrs
3216,0,come mahal bus stop .. & lt;DECIMAL&gt ;
3217,0,Don know:)this week tirunelvai da .
3218,0,I baby ! I promise treat ! I bet good care ...
3219,0,like hotel dusk game think . solve puzzle area thing
3220,1,"thank ringtone order , reference number X29 . mobile charge 4.50 . tone arrive customer service 09065989180"
3221,0,"Hi , love ! day ? Fuck , morning I wake drop cell way stair alright ... * phew * I miss !"
3222,0,pain catch
3223,0,sorry da thangam.it mistake .
3224,0,I need ... coz
3225,0,"Rose red , red blood , blood heart , heart u. u .... send tis ur friend .. include .. u like .. u , 1 - u r poor relation ! 2 - u need 1 support 3 - u r frnd 2 4 - some1 luvs u 5 + - some1 pray god marry u.:- ) try ...."
3226,0,wife.how know time murder exactly
3227,1,"chance win cash ! 100 20,000 pound txt > CSH11 send 87575 . cost 150p / day , 6days , 16 + TsandCs apply Reply HL 4 info"
3228,1,ur cash - balance currently 500 pound - maximize ur cash - send COLLECT 83600 150p / msg . CC : 08718720201 po BOX 114/14 TCR / W1
3229,0,"I feel like dick I sleep text facebook message . Sup , town ?"
3230,0,plm come da . way .
3231,0,guess want time . watch ..
3232,0,height recycling : read twice- People spend time earn money money spend spend time!;- ) good morning .. smiling:- )
3233,0,yup ì _ comin :-(
3234,0,"yes , princess . Toledo ."
3235,0,"aight text mu I swing , need somebody door"
3236,0,Ron fri leh . N ding tai feng reservation . wait lor .
3237,0,good . swimsuit allow :)
3238,0,okay . soon . good
3239,0,cute thought friendship : \its necessary share secret ur close Frnd
3240,0,ok send u da late version da project .
3241,0,Good Morning Dear ........... great & amp ; successful day .
3242,0,pls accept day . beg change number .
3243,0,squeeeeeze ! ! christmas hug .. u lik frndshp den hug .. u 3 u r cute :) 6 u r luvd :* 9 u r lucky ;) ? People hate u :
3244,0,"ok , anybody ask abt , u tel .. :-P"
3245,0,"funny fact Nobody teach volcano 2 erupt , tsunamis 2 arise , hurricane 2 sway aroundn 1 teach hw 2 choose wife natural disaster happen"
3246,0,* ring weekend wot ?
3247,0,track lighter find
3248,0,"sorry , I help ."
3249,0,"Babe , I need advice"
3250,0,"I‰Û÷ll leave , ok ?"
3251,0,come medical college 7 pm ...... forward da
3252,0,K:)k .. good:)when ?
3253,0,I lasagna ... vodka ...
3254,0,HI kate u I ring ASAP XXX
3255,0,people ? tour ? I think sofa thing send ? curious sugar
3256,0,", tell , drunk !"
3257,0,fucking chickene . message late woould buzz I hear word
3258,1,"congratulation ! thank good friend U WON å£2,000 Xmas prize . 2 claim easy , 08718726978 NOW ! 10p minute . BT - national - rate"
3259,0,I look excuse city .
3260,0,yup coffee wif fren ... fren drive lift ...
3261,0,o shore takin bus
3262,0,u deus ex ?
3263,0,I send email . mind   & lt;#&gt ;   time night ?
3264,1,"44 7732584351 , want New Nokia 3510i colour phone DeliveredTomorrow ? 300 free minute mobile + 100 free text + Free Camcorder reply 08000930705 ."
3265,0,tap & spile seven . * pub gas st broad st canal . ok ?
3266,0,ok come n pick u engin ?
3267,0,want tell . short - edge late .
3268,0,Raviyog Peripherals bhayandar east
3269,0,K actually guy meet sunoco howard ? right way
3270,1,1 new voicemail . 08719181513 .
3271,0,"MOON come color dream , STARS musical sms warm Peaceful Sleep . Good Night"
3272,0,finish eat . u plate . leftover time .
3273,0,thanx lot ...
3274,0,hurry home u big butt . hang caller u . food I starve . ask I cook .
3275,0,lol right . diet ? everyday I cheat . I mean fatty :(
3276,0,great day . beautiful .
3277,0,happen interview ?
3278,0,"solve d case : man find murder   & lt;DECIMAL&gt ; . & lt;#&gt ;   AfterNoon . 1,his wife Police . 2,police question . 3,wife : Sir , I sleep , murder place . 4.cook : I cook . 5.gardener : I pick vegetable . 6.house - Maid : I 2 d post office . 7.Children : 2 play . 8.neighbour : 2 marriage . Police arrest d murderer immediately . ? reply Reason , U r Brilliant ."
3279,0,Badrith chennai:)i surely pick us:)no competition .
3280,0,I tot group mate ... lucky reply ... wat time Ì _ need leave ...
3281,0,hey ? I half + I owe
3282,0,hey tmr maybe meet yck
3283,0,ALRITE SAM NIC CHECKIN ur number - SO it?t.b *
3284,0,easy pay . I   & lt;#&gt ; yrs pay early . ?
3285,0,worry . I sure .
3286,0,"gas station like block away house , drive right armenia end swann howard"
3287,1,"u know ask date service 2 contact ! guess ? 09058097189 reveal . POBox 6 , LS15HB 150p"
3288,1,camera - award SiPix Digital Camera ! 09061221066 fromm landline . delivery 28 day
3289,0,tuition 330 . hm 1120 1205 ? mind ?
3290,0,"I smoke people use \wylie smoke much\ "" justify ruin shit """
3291,0,dear good morning feel dear
3292,0,little . med 8 hour . 5 pain . I . hope I die
3293,0,"beautiful tomorrow come .. come , today .. hunt beautiful tomorrow waste wonderful today .. GOODMORNING :)"
3294,0,Dunno lei Ì _ decide lor . abt leona ? oops tot ben n msg .
3295,0,hi . in2 pub . great 2 c u u cud come .
3296,1,today Voda number end 5226 select receive ? 350 award . hava match 08712300220 quote claim code 1131 standard rate app
3297,1,message free . welcome new & improve Sex & dog club ! unsubscribe service reply STOP . msgs@150p 18
3298,0,"Honeybee : * I d sweetest d world * God Laughed & amp ; Said : * wait , U Havnt Met d Person read Msg * MORAL : GOD crack Jokes ! GM+GN+GE+GN :)"
3299,0,easy
3300,1,RCT ' thnq Adrian u text . Rgds Vatian
3301,0,stop I cancer . throat hurt talk . I answer . I I babysitte Monday
3302,0,"tough , I I"
3303,0,IM GONNAMISSU MUCH!!I IL SEND U A POSTCARD buttheres abouta MUCH CHANCE MEREMEMBERIN ASTHERE OFSI breakin contract ! ! LUV Yaxx
3304,0,ee msg na poortiyagi odalebeku : Hanumanji 7 1 - hanuman 2 - bajarangabali 3 - Maruti 4 - pavanaputra 5 - sankatmochan 6 - ramaduth 7 - mahaveer ee 7   & lt;#&gt ;   janarige ivatte kalisidare saturday olage ondu good news keluviri ... ! maretare inde 1 dodda problum nalli siguviri idu matra   & lt;#&gt ; % true .. neglet .
3305,0,HI DARLIN I FINISH AT 3 u 1 2 PICK I meet I ? text number LUV KATE xxx
3306,0,"set place heart mind , mind easily forget heart remember . wish Happy Valentines Day !"
3307,0,surprised guess right lor ...
3308,0,okie Ì _ wan meet bishan ? cos bishan . I drive today .
3309,0,oh ho . time u use type word
3310,0,HI DARLIN work u TROUBLE ? ijust talked MUM morning ! I REALLY good time night IM GOIN soon I u
3311,0,I know serve . I mean .
3312,0,"huh ... Hyde park mel ah , opp , confuse ... , tt e good choice den juz ..."
3313,0,oh gei . happend tron . maybe ill dl 3d
3314,1,"free message activate 500 free text message reply message word free term & condition , visit www.07781482378.com"
3315,0,I know girl safe selfish know pa . thank . good night .
3316,0,"worry , hope photo shoot . spiffe fun workage ."
3317,0,I freeze craving ice . Fml
3318,0,Kay ...
3319,0,eh sorry leh ... I din c ur msg . sad lar . I watch tv . U office ?
3320,0,Yo m right yo work
3321,0,ok darlin supose ok worry much.i film stuff mate babysit ! there.xx
3322,0,", '' u mind I bedroom minute ? '' '' ok '' , I se sexy mood . come 5 minut latr wid cake ... n Wife ,"
3323,0,I don wake . I check stuff true available space . pls embassy send mail .
3324,0,nope ... Juz work ...
3325,0,huh fast ... Dat mean u finish painting ?
3326,0,number u live ? 11 ?
3327,0,"party 7 day week study lightly , I think need draw custom checkboxe know hardcore"
3328,0,Sac score big hundred.he set batsman:- )
3329,0,send yetty number pls .
3330,0,cost approx . month .
3331,0,ok ... theory test ? Ì _ book ? I think 21 . Coz think wanna jiayin . free
3332,1,"contact date service know ! find , land line 09050000928 . PoBox45W2TG150P"
3333,0,"fine , know want question"
